fecha,entidad_id,mora_120d,mora_30d,mora_60d,mora_90d,morosidad_contable
2025-10-31,RIPLEY,1.829063,6.120959,4.184570,3.048420,3.340000
2025-10-31,SANTANDER,2.128070,2.582020,2.158870,2.128070,3.130000
2025-10-31,SANTANDER_CONSUMER,2.759708,7.019078,5.074333,3.751271,4.240000
2025-10-31,SCOTIABANK,3.271301,4.803074,3.878499,3.507427,3.990000
2025-11-30,ALFIN,1.944537,5.151758,3.774589,2.757687,2.990000
2025-11-30,BANCOM,4.208591,4.747797,4.628568,4.579080,4.800000
2025-11-30,BBVA,2.602337,3.629404,3.108260,2.821239,3.070000
2025-11-30,BCI,0.690723,0.690723,0.690723,0.690723,0.690000
2025-11-30,BCP,2.695377,3.542959,3.143993,2.911127,3.230000
2025-11-30,BIF,3.125599,4.003274,3.571119,3.283801,3.470000
2025-11-30,COMPARTAMOS,1.850351,4.807394,3.552522,2.630188,4.450000
2025-11-30,FALABELLA,1.773477,5.235289,3.854185,2.772054,3.060000
2025-11-30,GNB,1.994879,3.628021,2.807401,2.290347,2.370000
2025-11-30,ICBC,1.018039,1.018039,1.018039,1.018039,1.020000
2025-11-30,INTERBANK,1.921426,3.260899,2.660471,2.256157,2.410000
2025-11-30,MIBANCO,2.503128,4.508147,3.475062,2.903328,4.400000
2025-11-30,PICHINCHA,5.283976,6.691349,6.149599,5.758656,5.960000
2025-11-30,RIPLEY,1.847761,5.927887,4.194470,2.788528,3.110000
2025-11-30,SANTANDER,1.928547,2.385810,2.296424,1.955408,2.890000
2025-11-30,SANTANDER_CONSUMER,2.572299,6.910081,5.115939,3.691554,4.000000
2025-11-30,SCOTIABANK,3.239617,4.735377,3.885432,3.455095,3.940000
2025-12-31,ALFIN,1.816054,5.058241,3.633954,2.718298,3.270000
2025-12-31,BANCOM,3.958357,4.432593,4.367629,4.291114,4.420000
2025-12-31,BBVA,2.693047,3.670878,3.237405,2.915692,3.230000
2025-12-31,BCI,0.620329,0.620329,0.620329,0.620329,0.620000
2025-12-31,BCP,2.607426,3.486372,3.067395,2.811135,3.140000
2025-12-31,BIF,3.078364,3.947735,3.495290,3.248328,3.490000
2025-12-31,COMPARTAMOS,1.825834,4.657686,3.480324,2.601497,4.300000
2025-12-31,FALABELLA,1.673843,4.753488,3.641843,2.654112,2.900000
2025-12-31,GNB,2.016117,3.418248,2.659539,2.238521,2.310000
2025-12-31,ICBC,1.132362,1.132362,1.132362,1.132362,1.130000
2025-12-31,INTERBANK,1.922784,3.223511,2.657505,2.277401,2.450000
2025-12-31,MIBANCO,2.472480,4.474629,3.454173,2.940194,4.370000
2025-12-31,PICHINCHA,5.434877,6.721083,6.141970,5.969593,6.430000
2025-12-31,RIPLEY,1.794142,5.413370,3.956653,2.966619,3.200000
2025-12-31,SANTANDER,1.514058,1.878652,1.855205,1.595112,2.330000
2025-12-31,SANTANDER_CONSUMER,2.473929,6.414702,4.800865,3.631482,4.040000
2025-12-31,SCOTIABANK,3.285175,4.606465,3.857327,3.503194,3.940000
2026-01-31,ALFIN,1.734876,4.868385,3.802478,2.511378,3.220000
2026-01-31,BANCOM,4.024491,4.510894,4.422038,4.353203,4.490000
2026-01-31,BBVA,2.612503,3.692323,3.078292,2.814105,3.130000
2026-01-31,BCI,0.632504,0.632504,0.632504,0.632504,0.630000
2026-01-31,BCP,2.505171,3.369906,2.970901,2.709135,3.030000
2026-01-31,BIF,3.088262,3.912946,3.498504,3.204508,3.460000
2026-01-31,COMPARTAMOS,2.037389,4.688010,3.512090,2.653785,4.350000
2026-01-31,FALABELLA,1.752483,4.537511,3.550340,2.693702,2.900000
2026-01-31,GNB,1.895495,3.336139,2.524589,2.135240,2.220000
2026-01-31,ICBC,1.068097,1.068097,1.068097,1.068097,1.070000
2026-01-31,INTERBANK,1.964871,3.263897,2.681175,2.294336,2.460000
2026-01-31,MIBANCO,2.311571,4.221555,3.287968,2.688228,4.120000
2026-01-31,PICHINCHA,5.709202,7.036950,6.595198,6.092421,6.660000
2026-01-31,RIPLEY,1.928471,5.343352,4.114905,2.969489,3.190000
2026-01-31,SANTANDER,1.663986,1.969218,1.924010,1.721153,2.470000
2026-01-31,SANTANDER_CONSUMER,2.578395,6.018498,4.521747,3.350024,3.570000
2026-01-31,SCOTIABANK,3.205442,4.623761,3.744911,3.387490,3.880000
2026-02-28,ALFIN,1.612976,4.799451,3.610226,2.665024,3.100000
2026-02-28,BANCOM,4.099204,4.606777,4.509705,4.470560,4.600000
2026-02-28,BBVA,2.576852,3.569286,3.060685,2.778385,3.120000
2026-02-28,BCI,0.652769,0.652769,0.652769,0.652769,0.650000
2026-02-28,BCP,2.370269,3.168656,2.814619,2.572961,2.900000
2026-02-28,BIF,3.072649,3.967385,3.530219,3.289695,3.500000
2026-02-28,COMPARTAMOS,1.797609,4.646879,3.369100,2.534824,4.300000
2026-02-28,FALABELLA,1.789984,4.366211,3.294687,2.543212,2.760000
2026-02-28,GNB,1.679503,2.967790,2.237308,1.884767,1.930000
2026-02-28,ICBC,1.113242,1.113242,1.113242,1.113242,1.110000
2026-02-28,INTERBANK,1.880036,3.084027,2.554849,2.214969,2.330000
2026-02-28,MIBANCO,2.181721,4.109689,3.145137,2.620582,4.010000
2026-02-28,PICHINCHA,5.727015,6.980561,6.615885,6.346870,6.580000
2026-02-28,RIPLEY,1.782772,5.408774,3.773587,2.708632,2.980000
2026-02-28,SANTANDER,1.787937,2.044921,2.001114,1.990839,2.530000
2026-02-28,SANTANDER_CONSUMER,2.228643,5.848916,4.241456,3.154494,3.360000
2026-02-28,SCOTIABANK,3.168701,4.531106,3.712965,3.351303,3.820000
2026-03-31,ALFIN,1.695505,4.385630,3.215216,2.422222,2.630000
2026-03-31,BANCOM,3.620891,3.998110,3.947528,3.904667,3.970000
2026-03-31,BBVA,2.415576,3.370616,2.915448,2.664628,2.930000
2026-03-31,BCI,0.706233,0.706233,0.706233,0.706233,0.710000
2026-03-31,BCP,2.293962,3.161334,2.735438,2.479342,2.820000
2026-03-31,BIF,3.026495,3.760798,3.331133,3.149480,3.310000
2026-03-31,COMPARTAMOS,1.795188,4.682355,3.434729,2.552998,4.330000
2026-03-31,FALABELLA,1.539182,4.343024,3.019101,2.214832,2.470000
2026-03-31,GNB,1.729099,3.017243,2.295130,1.940819,2.070000
2026-03-31,ICBC,1.173725,1.173725,1.173725,1.173725,1.170000
2026-03-31,INTERBANK,1.856701,3.089075,2.492717,2.170654,2.300000
2026-03-31,MIBANCO,2.213855,4.161498,3.183460,2.650827,4.070000
2026-03-31,PICHINCHA,4.395337,5.296914,4.853648,4.761551,4.870000
2026-03-31,RIPLEY,1.707304,5.422358,3.711612,2.578962,2.880000
2026-03-31,SANTANDER,2.047113,2.157288,2.092185,2.057790,2.660000
2026-03-31,SANTANDER_CONSUMER,2.024461,5.611809,4.000647,2.890678,3.100000
2026-03-31,SCOTIABANK,3.128999,4.500553,3.675463,3.316266,3.750000
2026-04-30,ALFIN,1.652015,4.342630,3.268150,2.364751,2.670000
2026-04-30,BANCOM,3.767983,4.141279,4.083690,4.028881,4.110000
2026-04-30,BBVA,2.340493,3.352612,2.791234,2.526526,2.800000
2026-04-30,BCI,0.686077,0.686077,0.686077,0.686077,0.690000
2026-04-30,BCP,2.203149,3.042952,2.653180,2.412394,2.710000
2026-04-30,BIF,2.968857,3.743116,3.317176,3.095600,3.310000
2026-04-30,COMPARTAMOS,1.835092,4.835282,3.563167,2.659173,4.470000
2026-04-30,FALABELLA,1.396643,4.279012,3.086452,2.114601,2.400000
2026-04-30,GNB,1.680515,3.082592,2.304357,1.920042,2.040000
2026-04-30,ICBC,1.149690,1.149690,1.149690,1.149690,1.290000
2026-04-30,INTERBANK,1.842871,3.079724,2.517933,2.133891,2.240000
2026-04-30,MIBANCO,2.157957,4.092803,3.153195,2.597992,4.000000
2026-04-30,PICHINCHA,4.253769,5.491997,4.932520,4.591724,4.770000
2026-04-30,RIPLEY,1.587319,5.324592,3.728218,2.522619,2.820000
2026-04-30,SANTANDER,2.097870,2.176461,2.170333,2.129850,2.700000
2026-04-30,SANTANDER_CONSUMER,1.943905,5.827501,4.053609,2.879966,3.120000
2026-04-30,SCOTIABANK,3.054088,4.357535,3.616679,3.251193,3.680000
2026-05-31,ALFIN,1.707946,4.422549,3.280746,2.467071,2.640000
2026-05-31,BANCOM,3.829452,4.373522,4.278059,4.237069,4.370000
2026-05-31,BBVA,2.153068,3.087121,2.643097,2.341088,2.580000
2026-05-31,BCI,0.640281,0.640281,0.640281,0.640281,0.640000
2026-05-31,BCP,2.209108,2.969350,2.649720,2.416447,2.700000
2026-05-31,BIF,2.891767,3.699298,3.270421,3.039854,3.240000
2026-05-31,COMPARTAMOS,1.951196,5.111103,3.750016,2.779491,4.730000
2026-05-31,FALABELLA,1.492373,4.347899,3.221284,2.331897,2.560000
2026-05-31,GNB,1.737637,3.036561,2.345674,1.956292,2.090000
2026-05-31,ICBC,1.201155,1.201155,1.201155,1.201155,1.200000
2026-05-31,INTERBANK,1.796492,3.005639,2.427519,2.075516,2.210000
2026-05-31,MIBANCO,2.114536,4.026609,3.086605,2.560152,3.930000
2026-05-31,PICHINCHA,4.170167,5.038512,4.761230,4.580762,4.730000
2026-05-31,RIPLEY,1.655860,5.328363,3.851961,2.890281,3.130000
2026-05-31,SANTANDER,2.057642,2.104882,2.099555,2.095836,2.620000
2026-05-31,SANTANDER_CONSUMER,1.949363,6.012910,4.214465,2.928742,3.450000
2026-05-31,SCOTIABANK,2.999968,4.258729,3.525554,3.209081,3.610000
2026-06-30,ALFIN,1.886180,4.705005,3.479929,2.613276,2.930000
2026-06-30,BANCOM,3.645413,4.142254,4.069645,3.979413,4.140000
2026-06-30,BBVA,2.161270,3.162178,2.739403,2.414496,2.690000
2026-06-30,BCP,2.199975,3.064846,2.642644,2.389845,2.710000
2026-06-30,BIF,2.805116,3.576806,3.199247,2.957954,3.120000
2026-06-30,COMPARTAMOS,2.007867,5.287439,3.941237,2.918198,4.900000
2026-06-30,EFECTIVA,1.274030,6.347693,4.066214,2.508874,3.450000
2026-06-30,FALABELLA,1.483409,4.312571,3.151358,2.301369,2.500000
2026-06-30,GNB,1.703223,3.188994,2.386090,1.946194,2.040000
2026-06-30,ICBC,1.061849,1.061849,1.061849,1.061849,1.060000
2026-06-30,INTERBANK,1.783633,3.057111,2.464782,2.053827,2.190000
2026-06-30,MIBANCO,2.083114,3.979691,3.058737,2.520024,3.890000
2026-06-30,PICHINCHA,4.186814,5.536307,4.926323,4.626539,4.740000
2026-06-30,RIPLEY,1.904905,5.491668,3.878930,2.747430,3.020000
2026-06-30,SANTANDER,2.092303,2.109816,2.100310,2.095047,2.640000
2026-06-30,SANTANDER_CONSUMER,2.017849,6.243311,4.439819,3.087468,3.410000
2026-06-30,SCOTIABANK,3.024230,4.317395,3.533382,3.212407,3.610000
2026-07-31,ALFIN,1.657794,4.451527,3.340538,2.370404,2.680000
2026-07-31,BANCOM,3.757451,4.424124,4.306008,4.252933,4.430000
2026-07-31,BBVA,2.241422,3.360365,2.691622,2.434222,2.800000
2026-07-31,BCP,2.151877,3.025355,2.593510,2.355256,2.660000
2026-07-31,BIF,2.796141,3.531271,3.154666,2.960890,3.090000
2026-07-31,COMPARTAMOS,2.124513,5.487932,4.019483,3.048111,5.070000
2026-07-31,EFECTIVA,1.276792,6.338585,4.094528,2.519609,3.410000
2026-07-31,FALABELLA,1.407464,4.187432,3.030524,2.173926,2.370000
2026-07-31,GNB,1.638237,2.921599,2.255159,1.866125,1.910000
2026-07-31,ICBC,1.038863,1.038863,1.038863,1.038863,1.040000
2026-07-31,INTERBANK,1.759126,3.050395,2.425387,2.054479,2.210000
2026-07-31,MIBANCO,2.094642,3.952315,3.034725,2.504149,3.870000
2026-07-31,PICHINCHA,4.244688,5.039805,4.737511,4.617773,4.760000
2026-07-31,RIPLEY,1.911403,5.559169,3.915692,2.956652,3.200000
2026-07-31,SANTANDER,1.860512,1.872420,1.864203,1.862742,2.490000
2026-07-31,SANTANDER_CONSUMER,2.297817,6.563417,4.688915,3.379995,3.890000
2026-07-31,SCOTIABANK,2.963324,4.206062,3.444001,3.147916,3.580000
